SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
106870,1,Revolving loans,F,N,Y,0,209105.9735529993,1215367.2482991945,58139.6381094744,Working,Secondary / secondary special,Married,House / apartment,0.0519022072346366,-23299,-10812,-6949,-1590,2,2,0.3311143112601558,0.5927483262900632,0.533362305378482
106871,0,Cash loans,F,Y,Y,0,162228.89958333797,727918.8118965629,40518.547180930414,Working,Secondary / secondary special,Married,House / apartment,0.0476029720544611,-13312,-920,-9584,-5069,2,2,,0.6023510019194775,0.223734351120859
106872,0,Cash loans,M,Y,Y,0,168170.0103560731,771748.4301714032,45907.149754195016,Working,Higher education,Civil marriage,House / apartment,0.0442922866326924,-17227,-10462,-9410,-291,2,2,0.6953169498715381,0.6231348467920436,0.5776768509967145
106873,0,Cash loans,F,N,Y,0,117676.42067767042,236007.9041095558,14521.273407699093,Pensioner,Secondary / secondary special,Married,House / apartment,0.0490245327575529,-11701,365243,-6729,-1683,2,2,0.4564368794506912,0.4710141576328069,
106874,0,Cash loans,F,Y,Y,0,164923.83676489512,398940.4681390957,17157.44228487112,Pensioner,Higher education,Married,House / apartment,0.0311621906903222,-14755,365243,-9440,-1989,3,3,0.2576097963944218,0.3887361724188116,0.6657540583263591
106875,0,Cash loans,F,N,N,0,46480.9733252815,201738.0320789709,3524.9874377506367,Commercial associate,Higher education,Married,House / apartment,0.0658155915483221,-21409,-5381,-9831,-1890,3,3,,0.6901953084538675,0.700265111837838
106876,0,Cash loans,F,N,Y,1,130350.62217992725,349918.5343722789,30856.13779888192,Working,Secondary / secondary special,Married,Municipal apartment,0.0502275000792748,-17421,-1159,-241,-4295,2,2,0.5677976755515143,0.5125692534079052,0.4028726759004223
106877,0,Cash loans,M,N,Y,1,110142.30880040598,645290.8687562649,37281.03735581098,State servant,Higher education,Single / not married,House / apartment,0.0215240195627653,-23428,-3914,-1119,-1316,1,1,,0.3018449758773166,0.3168017216592076
106878,0,Cash loans,M,N,Y,0,135073.37327993082,694540.4979159913,37988.32493796379,Working,Higher education,Married,House / apartment,0.0021360639593957,-24040,-1037,-9646,-2397,1,1,0.5419049970162663,0.2136719898113847,0.4489124101144548
106879,0,Cash loans,M,Y,Y,0,74131.65413747053,248037.59442540735,23088.72527222244,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0218830687970297,-23883,-6996,-10258,-699,1,1,,0.5078740434052751,0.5882019580995794
106880,0,Cash loans,F,Y,N,0,160351.75013006025,709767.3745190584,42571.9248883515,Pensioner,Secondary / secondary special,Married,House / apartment,0.0329466830140733,-15184,365243,-14721,-4083,2,2,0.7654331275728792,0.7601545471771062,
106881,1,Cash loans,F,N,Y,0,348430.5733676281,1820182.916883328,95655.96805009896,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.020955360529679,-18175,-9755,-5850,-919,3,3,,0.3121138667993102,0.2949064153045053
106882,0,Cash loans,F,N,N,0,138743.4188135885,859763.6977716965,43699.51673029052,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0040565182877866,-15793,365243,-5323,-2365,2,2,,0.2782438761307657,0.5757720314731498
106883,0,Cash loans,M,N,N,0,136388.28258729962,456795.8056617304,22763.793259124537,Working,Higher education,Married,House / apartment,0.0083340631619734,-19891,-10301,-7470,-3521,1,1,0.3463441337962979,0.5209416960466902,0.2789572555644143
106884,0,Cash loans,F,N,Y,0,466899.5658205409,1964799.3016277077,106032.24334233814,Working,Higher education,Single / not married,House / apartment,0.0689055727985028,-22746,-9303,-15422,-3434,3,3,0.7788976118225183,0.570285691468968,0.3786409385790377
106885,1,Revolving loans,F,Y,Y,0,82970.54333772573,378434.1086007334,13184.233079385513,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0113932482381863,-16924,-10814,-11357,-3723,2,2,,0.2910791705390745,0.4598000382496041
106886,1,Revolving loans,F,Y,Y,0,170664.0428372762,987903.4719448568,54810.48973246926,Working,Incomplete higher,Widow,House / apartment,0.0294232972384504,-23507,-10203,-10980,-5143,2,2,,0.625145059379462,
106887,0,Cash loans,F,N,N,0,293663.8798973202,1609039.0323440966,71415.26691051121,Working,Secondary / secondary special,Married,House / apartment,0.0168234370389624,-17123,-8491,-12740,-4086,1,1,0.3415137446461492,0.3032037279388969,0.686595966636903
106888,0,Cash loans,M,N,Y,0,109625.71722022627,512548.4374602326,19589.09770546084,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0568206383744323,-13839,-6109,-11763,-3393,1,1,0.3815342990036731,0.5416181288432752,0.5977722655039492
106889,0,Cash loans,M,Y,N,1,204113.72119331104,1081947.952604556,54203.40751830904,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0282619913892757,-9638,-9057,-477,-2496,1,1,0.4300918139949095,0.4925073577579107,0.2080287594275461
106890,0,Cash loans,F,N,Y,0,144841.76978440513,858694.8354987438,51052.53153392211,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.0168257157551557,-19194,365243,-7977,-2610,2,2,0.4346486810871668,0.5226800772181015,
106891,0,Cash loans,M,Y,Y,0,77861.31104799754,284424.1214951156,14716.773618800558,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0557544252313029,-19132,-2642,-5070,-2696,2,2,0.3752511070515655,0.3932345972649512,0.45181897073817
106892,1,Revolving loans,F,N,Y,0,122742.7066408873,755609.9851846828,36950.00094980052,Working,Secondary / secondary special,Married,House / apartment,0.0322467901185146,-12393,-7130,-168,-2794,2,2,0.2731973954782752,0.5391021928347313,
106893,1,Revolving loans,M,N,Y,1,131151.17975941056,683935.2449438183,30952.865556598877,Working,Secondary / secondary special,Separated,With parents,0.0211658576583663,-15926,-3729,-363,-3763,2,2,0.6543277358096447,0.4897332651774044,0.4373625416493928
106894,0,Cash loans,M,N,Y,0,96957.43656541409,300377.2807632024,21136.91239659544,Pensioner,Higher education,Married,House / apartment,0.0242039187309607,-24587,365243,-12856,-467,2,2,,0.5851229008149008,
106895,0,Cash loans,M,N,Y,0,59676.78751421813,371141.7455362287,20723.26745738661,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0292438128430884,-15138,-5683,-6549,-822,2,2,0.5403500130053663,0.7437197172821016,
106896,1,Cash loans,M,N,Y,0,108449.85211964196,624074.5950642955,31237.54142515683,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0297773724344671,-19147,-10761,-8406,-4633,2,2,0.2836521752739316,0.6327030372769539,0.6585237505861942
106897,1,Cash loans,F,Y,Y,3,63098.81822687061,362765.6076793859,26616.459016642213,State servant,Secondary / secondary special,Single / not married,House / apartment,0.0206500821299417,-19951,-842,-5557,-2549,2,2,0.5832427868267839,0.4829921661873029,0.2304006991527374
106898,0,Cash loans,F,Y,Y,2,174703.85062612663,468662.1886488829,16453.27675140793,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.0696305274654789,-14062,365243,-14468,-5091,2,2,,0.7070072830072274,
106899,0,Cash loans,F,N,Y,0,175359.95549479077,928457.1601625924,54394.10113049219,Working,Secondary / secondary special,Single / not married,House / apartment,0.0393489539222276,-21551,-1722,-7708,-3719,2,2,,0.5566925140287731,0.7032502075041789
106900,0,Cash loans,F,N,Y,0,70448.54496104039,140065.85879882352,2000.0,Working,Secondary / secondary special,Married,House / apartment,0.0370246835283084,-21016,-8483,-12916,-603,2,2,0.6753038588007573,0.4217372315791089,0.6237343944499819
106901,0,Cash loans,F,Y,Y,1,138829.00086144824,491561.22616313625,21338.264918700672,Working,Secondary / secondary special,Single / not married,House / apartment,0.030217398978392,-11090,-5181,-6130,-3453,2,2,0.476208865641897,0.4437544063258055,
106902,0,Cash loans,F,Y,N,0,68048.95416678778,264985.5749485624,17398.43559776916,Working,Lower secondary,Married,Office apartment,0.0542302442035208,-10961,-3542,-10746,-2031,2,2,,0.7569095356525661,0.4164155024932504
106903,0,Cash loans,M,N,N,1,111197.10690413756,483274.2188985306,27790.977749066653,Working,Higher education,Civil marriage,House / apartment,0.0081753684604317,-18125,-9837,-9835,-452,2,2,0.5617805520947472,0.7195085295712774,0.3675505003190909
106904,0,Cash loans,F,Y,Y,1,95376.7489952821,450202.56044486,25475.042627264476,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0573257043322398,-10548,-717,-3491,-3006,2,2,,0.2841776639678379,0.1912846334909755
106905,0,Cash loans,M,Y,N,0,169414.97962246052,634842.5869450155,30656.375059223952,Pensioner,Secondary / secondary special,Married,House / apartment,0.0145039784226121,-14044,365243,-12104,-3483,2,2,,0.4290800173550343,0.691336538175704
106906,0,Cash loans,F,N,Y,2,59298.908262441946,191736.9223040793,15278.367335736852,Commercial associate,Incomplete higher,Married,House / apartment,0.0671621849303214,-18957,-10027,-11710,-135,2,2,,0.6275485963533897,0.4166256188853547
106907,0,Cash loans,F,N,N,1,217846.16050675977,1114665.2509290038,59472.65327277898,Working,Higher education,Civil marriage,House / apartment,0.0557552108939093,-19628,-7442,-12130,-3723,2,2,,0.7744682728432085,0.4919220449036504
106908,0,Cash loans,F,N,Y,0,246195.6720142776,948320.9999173672,54326.63675363979,State servant,Secondary / secondary special,Married,House / apartment,0.0507941089724035,-22526,-4819,-1992,-2581,2,2,0.412522457569062,0.7865640461843044,
106909,0,Cash loans,F,N,Y,0,123981.98588847206,384752.30471460114,18898.153384732825,Working,Secondary / secondary special,Married,House / apartment,0.0598731091067928,-23722,-1869,-10931,-1571,2,2,0.2948465003135202,0.3571774287352735,0.575885263528428
106910,0,Cash loans,M,Y,Y,0,67999.17839450063,239478.4396266449,15274.330947382758,Working,Higher education,Single / not married,House / apartment,0.0348650907436279,-17687,-3730,-3975,-2563,3,3,,0.3189803077412238,0.691589644650493
106911,0,Cash loans,F,N,Y,0,46783.525935991536,233044.20198678767,19153.96107273594,Working,Secondary / secondary special,Married,House / apartment,0.0525892305406658,-19039,-8500,-14106,-3678,2,2,,0.6643925089580587,0.3319988185667758
106912,0,Revolving loans,F,Y,N,0,230414.194444216,576208.7138049973,38469.00787713741,Working,Secondary / secondary special,Married,House / apartment,0.06801569752508,-10997,-3681,-5092,-676,2,2,,0.5640893716342121,0.7241111402480809
106913,0,Cash loans,M,N,Y,0,359314.740322982,2000000.0,97510.33871212124,State servant,Higher education,Married,House / apartment,0.0448891147566617,-23885,-8051,-5581,-3324,1,1,,0.6967877151541506,
106914,0,Cash loans,F,N,Y,0,136186.0619987413,552962.701913701,22198.71022208684,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0286188448159022,-19760,-1028,-12104,-4024,2,2,0.5141247511761138,0.810817561573027,0.3929908571567572
106915,0,Cash loans,M,Y,N,0,74505.2373576876,350493.17971923883,12892.782861962683,Working,Secondary / secondary special,Single / not married,House / apartment,0.0619806878090694,-20023,-3859,-9305,-1768,2,2,,0.5489630958346162,
106916,0,Cash loans,F,N,Y,2,77066.42625836714,291742.00826859905,8708.842389279704,Working,Secondary / secondary special,Married,House / apartment,0.0221866831344551,-15989,-5676,-11191,-1875,1,1,0.5575615905626231,0.7685237919981387,0.4162541745136487
106917,0,Cash loans,M,N,Y,0,240580.03430549803,1127633.677109339,72297.0232904253,Pensioner,Secondary / secondary special,Married,Office apartment,0.0627256731063976,-9161,365243,-2121,-405,2,2,0.6457622162761815,0.4629097085232154,0.4869337674708786
106918,0,Revolving loans,M,N,Y,0,144997.52051095775,403208.6614714229,31381.62374376871,Working,Lower secondary,Single / not married,House / apartment,0.0043892253439175,-14682,-8422,-13703,-4720,2,2,,0.3943163171414235,0.5186410046622335
106919,0,Cash loans,M,N,Y,1,82071.81145556305,441581.6825057717,23161.621890934028,Working,Higher education,Single / not married,House / apartment,0.0171307799393627,-10153,-3832,-6745,-1999,1,1,,0.578800758107918,0.3415594046965035
106920,0,Cash loans,F,Y,Y,0,420666.2299787517,1180868.9433282637,54910.01955329644,Working,Higher education,Married,House / apartment,0.009815955121087,-10591,-2861,-15587,-2445,2,2,0.8265113941363187,0.5734147638727382,0.517853424638967
106921,0,Revolving loans,F,N,Y,3,224741.51986923863,892289.8166942605,44305.04976630221,Working,Secondary / secondary special,Married,Municipal apartment,0.0693614955783716,-15318,-3389,-2389,-2723,1,1,0.7566988561487892,0.5487142736234983,0.1410560214309491
106922,0,Cash loans,M,Y,Y,0,175384.3302872061,511825.3367309799,26961.75505697368,Working,Incomplete higher,Married,House / apartment,0.0149702216232369,-24788,-7177,-7527,-3935,2,2,,0.6059868713274653,
106923,0,Cash loans,F,N,Y,2,100812.15906232913,413667.3986066319,12601.680743706189,Pensioner,Higher education,Married,House / apartment,0.062358406417022,-11577,365243,-5769,-4857,2,2,0.7163776855541081,0.5576485034526247,
106924,0,Cash loans,F,Y,N,1,247580.49131902,989866.2025123216,50321.981313838834,Pensioner,Secondary / secondary special,Separated,House / apartment,0.062623091271732,-24284,365243,-1589,-3578,2,2,0.6067603008465797,0.4323204380181896,0.5678188959408154
106925,0,Cash loans,M,N,Y,1,207097.255262424,620342.0753960345,33903.80676184286,Working,Higher education,Married,House / apartment,0.0441777448047781,-21081,-2244,-7966,-1973,2,2,0.358297918038631,0.4004083708932399,
106926,0,Cash loans,F,N,Y,0,126342.73356753428,344681.2237892013,13704.861056542988,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0119039799904202,-12593,-9146,-7746,-498,2,2,,0.6965138384535667,
106927,0,Cash loans,F,Y,Y,0,229618.77255254265,989595.8642645977,48765.57464563702,Working,Secondary / secondary special,Married,House / apartment,0.0662788625379437,-24024,-7735,-4859,-1728,2,2,0.6345264650347179,0.1535088637900557,0.495107767742066
106928,0,Cash loans,M,N,Y,0,224779.02518951532,1133624.3478119704,60882.47029066923,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0217229818742042,-23702,-5584,-2635,-758,2,2,,0.1923969441978446,
106929,0,Cash loans,F,N,Y,1,152813.2141799139,608407.9587007782,31351.16392454391,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,0.0543798945266637,-10788,-7286,-14514,-588,2,2,,0.6211536182927454,0.6836515429765928
106930,0,Cash loans,F,N,Y,0,75098.99064030957,432371.0961202492,18415.26916390768,Pensioner,Higher education,Married,House / apartment,0.0164504947839033,-21076,365243,-768,-3993,1,1,,0.7100484118398747,0.2918125159342193
106931,0,Cash loans,M,N,Y,0,79963.28339085124,280434.79544604296,14809.727135411347,State servant,Secondary / secondary special,Married,House / apartment,0.0566481727953166,-9824,-5618,-5457,-37,3,3,,0.6685697370355581,0.501621400521679
106932,0,Cash loans,M,Y,N,0,60331.447418135205,301622.049739864,22986.57984061548,Working,Higher education,Married,House / apartment,0.0180461572075809,-20903,-5560,-4577,-2062,2,2,,0.5047217555791771,
106933,0,Cash loans,F,Y,Y,0,258410.75628429835,758265.3147348899,45923.12175037436,Working,Higher education,Married,House / apartment,0.0625332713440795,-21008,-1585,-4247,-4271,1,1,0.4938002691455687,0.5260995101941462,0.5099464396160273
106934,0,Cash loans,M,N,Y,1,64189.82248301081,172053.17029945427,3744.880454847792,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0365922292056128,-24600,-4844,-10180,-4814,2,2,0.3478102094464145,0.8073427917290407,0.7124923314510574
106935,1,Revolving loans,M,Y,Y,0,135543.91404148913,754478.3427699696,45231.77276686841,Commercial associate,Higher education,Married,House / apartment,0.0131802187640563,-10855,-1290,-5791,-3442,2,2,,0.2951295571896889,0.6777276897646037
106936,0,Cash loans,F,N,Y,0,60146.84305462871,359618.3886751914,17246.150455644532,Pensioner,Secondary / secondary special,Married,House / apartment,0.0309659519163615,-15246,365243,-5782,-3038,2,2,0.4397632922225357,0.6567928989291013,0.3691100267403812
106937,0,Cash loans,F,N,Y,0,309225.3239685207,1909100.61050222,97767.05717866778,Working,Secondary / secondary special,Married,Municipal apartment,0.0230100843744219,-10825,-463,-6555,-2434,2,2,0.2979082716993886,0.9104155227989073,0.4239420162083784
106938,0,Cash loans,F,N,Y,0,74513.58454249153,429395.8276960007,25874.103943668862,Working,Secondary / secondary special,Civil marriage,Office apartment,0.0053138390350791,-24814,-6391,-13898,-4767,2,2,0.5495597976957123,0.5832463352867042,0.3923482746700726
106939,0,Cash loans,M,N,Y,0,156590.83843938232,506237.64241481945,18028.54845171126,Working,Secondary / secondary special,Married,House / apartment,0.0178629579736257,-23414,-3057,-6438,-3532,2,2,0.6325704143483692,0.7639221922721773,0.4690352173371919
